scenario_id,split_type,category,list_price,buyer_target,seller_target,title,description,price_delta_pct,relative_price,title_token_count,description_length,data_completeness,price_confidence,has_images
train_03091,train,vehicles,300.0,270.0,300.0,"Trek 820 18"" Mountain Bike","Selling our Trek 820 18"" mountain bike. Shimano EF40 shift levers, 21 speed. It rolls on a great-riding steel frame with a relaxed, upright position. Up front suspension fork smooths the road and trail. Quick shifting, easy pedaling Shimano drivetrain, linear pull brakes and quality Bontrager components.",0.1,0.20147750167897918,5,305,1.0,True,True
train_03092,train,electronics,50.0,35.0,50.0,phone,"hi guys.i got 2 i phone, 3 galaxy,1 htc, that all work but got broken glasses,and they are all from t mobile.i am looking to trade these plus 50 bucks for a t mobile phone.let me know ....joe",0.3,0.5,1,191,1.0,True,True
train_03093,train,electronics,400.0,200.0,400.0,iPhone 6,Brand new iPhone 6 unlocked. Can use with any phone carrier. Plastic screen wrap still on it from the Apple Store in Berkeley.,0.5,4.0,2,126,1.0,True,True
train_03094,train,electronics,600.0,420.0,600.0,Iphone 6s plus,"On sale is my 1 year old iphone 6s plus , unlocked can be used on any network, great pics,16gb memory,upgraded to latest OS,big screen",0.3,6.0,3,134,1.0,True,True
train_03095,train,housing,1857.0,1299.0,1857.0,Excellent Home in a Lovely Location (ROBERT),"Take a look at this beautiful home featuring 3 bedrooms, 1 bathroom, and approximately 1,201 square feet. Enjoy the freedom of a virtually maintenance free lifestyle while residing in a great community. This home is professionally managed and maintained by Tricon American Homes. You deserve single family rental living at its best!,One-year lease minimum,Utilities: Resident pays for all utilities including trash, sewer, and water,Animals approved with pet fee and monthly animal rent,Breed Restrictions: Pit Bulls, American Staffordshire Terriers, Rottweilers, Doberman Pinchers, Wolf-Hybrids and Perro de Presa Canarios or any dog that has the above breeds in their lineage are not allowed at any home managed by Tricon American Homes. Applicable only where state law allows.,Maximum three animals allowed,Equal Housing Opportunity",0.30048465266558966,0.8253333333333334,7,835,1.0,True,True
train_03096,train,vehicles,350.0,315.0,350.0,"18"" bmx fitbike Brand New",!!!!!This Can Be Delivered Today By Coleman Courier!!!!!,0.1,0.23505708529214236,5,56,1.0,True,True
train_03097,train,vehicles,2000.0,1400.0,2000.0,EUC Specialized Stumpjumper Expert 29er Carbon,"FOX RL 29 90mm travel 0 hours just serviced by fox,stock wheel set oversized axle stout front hub..they roll true and smooth,avid elixr CR brakes..new pads..rotors are clean and straight,NEW fasttrack 29-2.0 tires,NEW specialized brand seat post",0.3,1.3431833445265278,6,245,1.0,True,True
train_03098,train,furniture,430.0,387.0,430.0,Sectional,"Dark brown and golden cream sectional with throw pillows, removable cushion covers and washable. Small breakage on right arm rest.",0.1,3.44,1,130,1.0,True,True
train_03099,train,electronics,200.0,140.0,200.0,"Sony 42"" LED TV","Sony Bravia 42"" LED TV. In perfect condition! Just downsizing and need to sell. I even kept the box for safe & easy transport.",0.3,2.0,4,126,1.0,True,True
train_03100,train,vehicles,285.0,199.0,285.0,"Electra 24"" Hawaii Beach Cruiser","Electra 24"" Hawaii Beach Cruiser. 3 speed with internal hub for smooth shifting. Like new condition. Always stored in the garage.",0.3017543859649123,0.1914036265950302,5,129,1.0,True,True
train_03101,train,electronics,55.0,38.0,55.0,Vintage IBM actionwriter 1 Typewriter + Cover & Manual,"This listing is for a Vintage IBM Actionwriter 1 Typewriter, which comes with the original cover and manual.,The typewriter is in excellent condition, and has been tested and powers up, as shown in the picture.",0.3090909090909091,0.55,9,210,1.0,True,True
train_03102,train,furniture,195.0,97.0,195.0,Mid Century Dresser -4 Drawer,"This dresser is made of wood, not partial board- Dove tail drawers with smooth action -43.5""H x 34.25W x 18.25""D -take note ,the top and Bottom drawers are larger than the center two -clean and from a nonsmoking home- Condition is great !!",0.5025641025641026,1.56,5,239,1.0,True,True
train_03103,train,electronics,55.0,27.0,55.0,Vintage IBM actionwriter 1 Typewriter + Cover & Manual,"This listing is for a Vintage IBM Actionwriter 1 Typewriter, which comes with the original cover and manual.,The typewriter is in excellent condition, and has been tested and powers up, as shown in the picture.",0.509090909090909,0.55,9,210,1.0,True,True
train_03104,train,furniture,300.0,210.0,300.0,Pottery Barn Conrad extending dining table,"Pottery Barn Conrad extending dining table in solid hardwood. Two extension pieces stow inside, creating a 123 inch long table (87 inches non-extended). 43 inches wide, 30 inches high. The table is in good condition, the only blemish is a glass stain (see photos) which can be buffed out with a bit of watermark stain remover.",0.3,2.4,6,326,1.0,True,True
train_03105,train,vehicles,13000.0,6500.0,13000.0,2006 Dodge Ram 3500 Banks Power,"2006 Dodge Ram 3500 Crew Cab, LB Dually, 5.9 Turbo Diesel, Banks Power System, 2 Wheel Drive, A/T, All Pwr, Tilt, Cruise, Tinted Windows, Rear Sliding Window. Diamond Plate Tool Box/Fuel Tank, Towing Package &Trailer Brake. Predrilled Holes in the Bed for a 5th Wheel Setup. Grey Metallic Exterior & Gray Interior. This Heavy Duty Dodge Truck has Lots of Power & gets 20 + miles per gallon on this High Powered Diesel.",0.5,8.730691739422431,6,418,1.0,True,True
train_03106,train,electronics,99.0,49.0,99.0,Apple iPhone Smartphone Cell Phone 4 4s sprint 16gb,"locked for Sprint,Absolutely perfect like brand new condition!,Fully functional in original form, single professional owner.,It has a clean ESN, ready for activation for Sprint Network.",0.5050505050505051,0.99,9,185,1.0,True,True
train_03107,train,electronics,175.0,87.0,175.0,Beats Studio Wireless matte black,"I'm selling these beats. They're in perfect condition, no scratches or any scuffs. They sound amazing. I just never use them anymore. Let me know if you're interested.",0.5028571428571429,1.75,5,167,1.0,True,True
train_03108,train,furniture,150.0,105.0,150.0,Mid-century Modern Blonde Wood Dining Table - Delivery Avail,"Very good condition light blonde wood mid century modern dining table with a unique pair of curved 5-pole legs, also comes with 2 leaf extensions which are made intentionally lighter in color. Stylish, sturdy and quite heavy, this is a strong very well made table that will last for years to come. Ready for pickup in San Leandro or I can deliver locally (gas $ helps!) Thanks!",0.3,1.2,9,377,1.0,True,True
train_03109,train,electronics,50.0,45.0,50.0,ACTIVATE SPRINT VERIZON ATT T-MOBILE PHONES TO METROPCS FAST!,"OPEN FROM 11AM TO 730PM EVERYDAY,CALL OR TEXT,GOT BLOCKED FROM T-MOBILE? WE CAN UNBLOCK IT",0.1,0.5,9,90,1.0,True,True
train_03110,train,electronics,220.0,110.0,220.0,LG G5 Verizon GSM Unlocked 32GB Mint Condition,"This phone is nearly brand new.,Verizon Version and Unlocked to any GSM carrier.",0.5,2.2,8,80,1.0,True,True
train_03111,train,furniture,150.0,105.0,150.0,Ikea Queen Malm bed,"Ikea queen bed. Good condition, taken apart for easy pick up... Slats are included.... MATTRESS IS FREDY if you want normal wear. Located in Fairfield you pick up",0.3,1.2,4,162,1.0,True,True
train_03112,train,housing,2295.0,1147.0,2295.0,Pre-Lease Amazing 2 bed/ 2 bath Available by May 20th (hayward),"Cinnamon Apartments,23924 2nd Street,, Hayward, CA, 94541,Interested In This Unit? Use this link for more details:, Now:,Experience the comforts of home at The Cinnamon Apartments,This is a 2 Bedroom, 2 Bath,Downtown Hayward offers the best in California living and we have the best apartments in the area! Our one and two-bedroom units provide residents with access to different floor plans, balconies that provide an excellent view of the Bay Area, and space that makes it easy to feel cozy and comfortable at the end of a busy day.,With modern updates and touches to enhance each unit, residents can look forward to comfortable, private surroundings that offer the best in security and video surveillance.,- Galley kitchens,- Countertop and storage space in kitchens,- Microwave",0.5002178649237473,1.02,11,781,1.0,True,True
train_03113,train,electronics,50.0,25.0,50.0,ACTIVATE SPRINT VERIZON ATT T-MOBILE PHONES TO METROPCS FAST!,"OPEN FROM 11AM TO 730PM EVERYDAY,CALL OR TEXT,GOT BLOCKED FROM T-MOBILE? WE CAN UNBLOCK IT",0.5,0.5,9,90,1.0,True,True
train_03114,train,vehicles,20800.0,14559.0,20800.0,2013 Mercedes Benz E350,"Very clean car for sale by owner. Lunar Blue with Almond interior, Premium Pkg (Navigation, Rear View Camera, Heated Seats, Harmon Kardon Premium Sound etc.), with 53K miles, available June 2 ( I am leaving the area after that). Well kept, with all records from MB of Pleasanton, good tires, selling at Blue Book value. Under Warranty till Aug 2017, but never needed it. Bought as certified pre-owned and I have been the only driver since.",0.30004807692307695,13.96910678307589,4,439,1.0,True,True
train_03115,train,electronics,1400.0,979.0,1400.0,"Samsung UN75J6300 75-Inch 1080p Smart LED TV - $1,400 CASH ONLY","Samsung J6300 Series, Smart TV, 1080p, Quad Core Processor, Built-in Wi-Fi.",0.3007142857142857,14.0,11,75,1.0,True,True
train_03116,train,electronics,90.0,45.0,90.0,Iphone 5 with 16MB unlocked,"purchased new Iphone 7 for kids so we need to sell our old iphone.,Ipone 5 is unlocked and can be used with any carrier using GSM or oversears in India. phone has a clean HMEI, factory unlocked.",0.5,0.9,5,194,1.0,True,True
train_03117,train,furniture,700.0,489.0,700.0,TWO Vermont Furniture Designs cherry wood dressers,For Sale: TWO Vermont Furniture Designs cherry wood dressers. Beautiful craftsmanship and solidly built. This is not your IKEA particle board throw-away junk! These will last for years and become heirlooms for you to pass down.,0.30142857142857143,5.6,7,227,1.0,True,True
train_03118,train,electronics,15.0,10.0,15.0,Oculus Rift VR - misc. items from the developer kit,"Extra items from an Oculus VR developer kit, new and unused.,• Power supply: 100-240vac 50-60hz 0.3A",0.3333333333333333,0.15,10,100,1.0,True,True
train_03119,train,furniture,100.0,50.0,100.0,Pine Bed Frame & Mattress - Full Size - IKEA,"Selling Frame & Mattress. Good condition. Comes apart nicely.,Length: 82 5/8in,Width: 68 1/8in",0.5,0.8,10,94,1.0,True,True
train_03120,train,vehicles,1650.0,1155.0,1650.0,"2012 Ibis Mojo HD, XL","2012 Ibis Mojo HD. Extra large frame, good condition. Please email if interested in more specifics on components, etc. Pedals shown not included. 120/160 36 Talas, XO Crank, Mavic Crossmax Wheels, XO Elixir Brakes. Reasonable offers considered. Will consider selling frame only for the right offer.",0.3,1.1081262592343855,5,298,1.0,True,True
train_03121,train,housing,5395.0,4855.0,5395.0,"Spectacular executive home w/ chef's kitchen and pool, Trestle Glen","Available Now!,Year Lease",0.10009267840593142,2.397777777777778,10,25,1.0,True,True
train_03122,train,furniture,100.0,90.0,100.0,Wood round table with butterfly leaf,Wood round table with butterfly leaf that stores inside the table top. Table top has been sanded down to raw wood. Black rustic legs. The leaf seams could be tighter but it was hard pushing the table together by myself for these pictures. Good quality table.,0.1,0.8,6,258,1.0,True,True
train_03123,train,vehicles,100.0,50.0,100.0,Yoga Bliss single speed cruiser.,"Yoga Bliss single speed cruiser. 19"" (48cm) frame. 29"" (74cm) standover. Best fit someone 5'5""+.,Specifications:,Color: Black.,YiuChi long reack brake levers.,MD cantilever front brake.,25.4mm Ø seat post with quick release binder bolt.",0.5,0.0671591672263264,5,236,1.0,True,True
train_03124,train,electronics,5.0,3.0,5.0,GE Smart home personal security alarm,"GE Smart home personal security alarm. Handy security alarm goes everywhere with you and built-in guide light BRAND NEW ask 5.00 Pick up the item at #164 W. Jackson Street & Cypress Ave (corner of Walgreen Pharmacy parking lot) If the post is on, it means the item still available. Thanks for looking.",0.4,0.05,6,301,1.0,True,True
train_03125,train,furniture,1000.0,700.0,1000.0,Beautiful Cherry Hutch,"MUST SEE!!!,Like new ! - making space in our Designer Showroom - Must go, must go!!!,Perfect for interiors, bonus room, office, special storage - make us a deal!",0.3,8.0,3,161,1.0,True,True
train_03126,train,housing,3200.0,2880.0,3200.0,"OPEN: Light, airy top-floor 2BR in tree-filled Oakland neighborhood","Pictures don't do this 2BR/1BA unit justice. The top unit of this 1939 Oakmore Highlands is spacious, airy and light, and offers stunning views of the SF Bay and hills.,The unit has a formal dining room, large eat-in kitchen, fireplace, shared washer and dryer, and shared garage. The bedrooms are good-sized and there's even a closet with a window! Hardwood floors throughout. The unit has an exclusive front porch where you can put out chairs and check out the neighborhood scene.,Oakmore Highlands is a terrific residential district near Dimond Park. There's a specialty grocery store within walking distance. You're close to dining and shopping in Glenview and Monclair Village. The 33 takes you to downtown Oakland through Lake Merritt, or to Montclair.,Dimond Park has a wonderful hiking trail, tennis and basketball courts, a swimming pool and picnic areas.",0.1,1.4222222222222223,9,864,1.0,True,True
train_03127,train,vehicles,200.0,140.0,200.0,"Miyata One Ten, 50cm","This was my aunt's, as far as I can tell it went straight into the shed after it left the shop 30 years ago. Everything on it is stock, and in great condition for being from the 1980's. Great for a collector, priced to ride around town. Shimano brakes, levers, derailers, frame made in Japan. Steel, obvs.",0.3,0.1343183344526528,4,305,1.0,True,True
